company_id,company_name,tanggal_pembukaan_instansi,rekening_induk,total_trx,total_amount,tx_month,tx_year,fee_bjbs_total_amount,fee_bjbs_total_rek_ia,fee_bjbs_per_tx,fee_institusi_total_amount,fee_institusi_total_rek_ia,fee_institusi_per_tx,fee_3rd_party_total_amount,fee_3rd_party_total_rek_ia,fee_3rd_party_per_tx
125,SMPIT Al Iman Depok,5/5/2020 7:42:04 am,5050102002781,13,5900000,OCTOBER  ,2020,0,N/A,0,0,N/A,0,0,N/A,0
126,SMP KHALIFAH Serang,5/6/2020 2:24:53 am,0050206036930,24,16805000,OCTOBER  ,2020,0,N/A,0,0,N/A,0,0,N/A,0
128,SMA MAN 1 TASIKMALAYA,5/13/2020 11:28:54 am,0020102002911,1,1000000,OCTOBER  ,2020,0,N/A,0,0,N/A,0,0,N/A,0
129,Yayasan Pendidikan Islam Bintang Cipta Madani,5/28/2020 3:16:03 am,5250102001200,171,101150000,OCTOBER  ,2020,0,N/A,0,0,N/A,0,0,N/A,0
130,YAYASAN DARUT TAQWA INSAN KAMIL,6/5/2020 3:02:47 am,5190102001873,11,5950000,OCTOBER  ,2020,0,N/A,0,0,N/A,0,0,N/A,0
131,SD ISLAM AL AMAL,6/16/2020 9:12:02 am,5230102000451,33,12550000,OCTOBER  ,2020,0,N/A,0,0,N/A,0,0,N/A,0
132,STAI Bani Saleh,6/24/2020 1:34:07 am,5340102000171,12,14054000,OCTOBER  ,2020,2428000,534194260070001360,2000,0,N/A,0,2927000,0080102033620,2500
134,TK Al Hikmah Bina Mulya,7/2/2020 7:40:33 am,5490102000515,54,13815500,OCTOBER  ,2020,0,N/A,0,0,N/A,0,0,N/A,0
135,SD Al Quran Bina Mulya,7/2/2020 7:41:47 am,5490102000515,51,13236000,OCTOBER  ,2020,0,N/A,0,0,N/A,0,0,N/A,0
136,SMP Boarding Bina Mulya,7/2/2020 7:42:54 am,5490102000515,19,11408000,OCTOBER  ,2020,0,N/A,0,0,N/A,0,0,N/A,0
137,Yayasan Pendidikan Bina Siswa Harapan Indah,7/7/2020 10:33:33 am,5340102000399,391,179410500,OCTOBER  ,2020,2000,534194260070002360,1000,0,N/A,0,2000,0080102033620,1000
138,Ponpes Tahfidz Adh Dhuha,7/8/2020 2:21:58 am,5240101001170,8,5008000,OCTOBER  ,2020,706500,524194260070002360,500,0,N/A,0,1162500,0080102033620,1000
139,Paud Dhuhaa Islamic School,7/8/2020 2:55:06 am,5240101001155,3,1153000,OCTOBER  ,2020,478500,524194260070002360,500,0,N/A,0,605500,0080102033620,1000
140,SD DHUHAA ISLAMIC SCHOOL,7/8/2020 3:21:21 am,5240101001166,6,20404500,OCTOBER  ,2020,665500,524194260070002360,500,0,N/A,0,1284500,0080102033620,1000
144,SEKOLAH TINGGI ILMU DAKWAH (STID) SIRNARASA,7/10/2020 1:56:03 am,7030102000692,13,18125000,OCTOBER  ,2020,1644500,703194260070001360,2000,0,N/A,0,1532500,0080102033620,2500
146,STIT Al - Marhalah Al - Ulya,7/13/2020 1:15:23 am,0060102071304,12,18677000,OCTOBER  ,2020,3068500,006194260070001360,2000,0,N/A,0,2718500,0080102033620,2500
147,HSSN PIRAMIDA BOGOR,7/15/2020 2:01:42 am,0040102001497,17,27383500,OCTOBER  ,2020,416000,004194260070002360,1000,0,N/A,0,416000,0080102033620,1000
150,SMK Al - Bahri Prima Nusantara,7/16/2020 4:12:21 am,5340102111111,873,539696300,OCTOBER  ,2020,1000,534194260070002360,1000,0,N/A,0,1000,0080102033620,1000
152,Universitas Muhammadiyah Bandung (UMB),7/17/2020 1:33:11 am,5430102001155,76,198562750,OCTOBER  ,2020,3836000,543194260070001360,2000,0,N/A,0,3179500,0080102033620,2500
154,YAPI STEBANK ISLAM,7/17/2020 2:38:17 am,5270102000894,12,4924500,OCTOBER  ,2020,1142500,527194260070001360,2000,0,N/A,0,1382000,0080102033620,2500
155,TK Binakheir Cibinong,7/17/2020 6:40:23 am,5260206012574,39,27150000,OCTOBER  ,2020,0,N/A,0,0,N/A,0,0,N/A,0
157,PGTK Yayasan Demi Masa Kehalutuju (YDMKT) Bogor,7/20/2020 1:37:31 am,0040102005350,13,5021000,OCTOBER  ,2020,484000,004194260070002360,500,0,N/A,0,623000,0080102033620,1000
158,Yayasan Najma Al Farabi Cikarang,7/20/2020 1:46:36 am,5140102000773,47,10750000,OCTOBER  ,2020,0,N/A,0,0,N/A,0,0,N/A,0
159,SD Yayasan Demi Masa Kehalutuju (YDMKT) Bogor,7/20/2020 1:50:30 am,0040102005466,57,61759000,OCTOBER  ,2020,2117000,004194260070002360,500,0,N/A,0,3569500,0080102033620,1000
160,SMP Yayasan Demi Masa Kehalutuju (YDMKT) Bogor,7/20/2020 1:52:00 am,0040102005338,22,20887500,OCTOBER  ,2020,1031000,004194260070002360,500,0,N/A,0,1339000,0080102033620,1000
162,SD SAINS ISLAM AL FARABI,7/24/2020 7:25:04 am,7010301049218,2,500000,OCTOBER  ,2020,0,N/A,0,0,N/A,0,0,N/A,0
164,SDIT Al - Fikri,7/27/2020 3:35:16 am,5410206003300,2,23000,OCTOBER  ,2020,5910000,541194260070002360,500,0,N/A,0,6120000,0080102033620,1000
168,SEKOLAH TINGGI AGAMA ISLAM (STAI) AL FALAH CICALENGKA BANDUNG,7/30/2020 9:14:55 am,5170102000541,10,8745000,OCTOBER  ,2020,9238500,517194260070001360,2000,0,N/A,0,10764000,0080102033620,2500
173,MI ANDALAN,8/6/2020 1:27:18 am,7030102000110,167,113024000,OCTOBER  ,2020,0,N/A,0,0,N/A,0,0,N/A,0
174,Yayasan BANI SALEH Bekasi,8/6/2020 7:52:05 am,5340102000168,25,26296500,OCTOBER  ,2020,6206500,534194260070001360,2000,0,N/A,0,7451000,0080102033620,2500
175,STIH PAINAN SERANG,8/6/2020 10:30:03 am,0050102002215,20,19653500,OCTOBER  ,2020,59500,0080102033620,1000,0,N/A,0,59500,005194260070001360,2500
178,Yayasan Cerdas Mulia,8/18/2020 9:17:31 am,5270102000675,179,92526000,OCTOBER  ,2020,860500,527194260070002360,500,1324000,5270102000675,500,729500,0080102033620,1000
179,MTS DARU'L HIKAM,8/18/2020 9:25:24 am,0030206010903,1,11500,OCTOBER  ,2020,1000,003194260070001360,500,0,N/A,0,500,0080102033620,1000
186,TKIT Bunga Bangsa,8/19/2020 4:26:03 am,0060102071665,19,9730000,OCTOBER  ,2020,500,006194260070002360,500,0,N/A,0,1000,0080102033620,1000
190,Yayasan Assa'adal Al Islamiyah SRG,8/26/2020 2:16:18 am,0050102002193,1,11500,OCTOBER  ,2020,222500,005194260070002360,500,0,N/A,0,445000,0080102033620,1000
192,MA WASILATUL HUDA CICALENGKA,8/26/2020 3:13:09 am,5170102000550,123,81176000,OCTOBER  ,2020,790500,517194260070002360,500,790000,5170102000550,2000,419000,0080102033620,1000
192,MA WASILATUL HUDA CICALENGKA,8/26/2020 3:13:09 am,5170102000550,123,81176000,OCTOBER  ,2020,790500,517194260070002360,500,790000,5170102000550,2000,812500,5460206010626,500
193,MTs WASILATUL HUDA CICALENGKA,8/26/2020 3:15:01 am,5170102000575,10,8029000,OCTOBER  ,2020,1365500,517194260070002360,500,1611500,5170102000575,2000,1069000,0080102033620,1000
193,MTs WASILATUL HUDA CICALENGKA,8/26/2020 3:15:01 am,5170102000575,10,8029000,OCTOBER  ,2020,1365500,517194260070002360,500,1611500,5170102000575,2000,1506000,5460206010626,500
195,Yayasan Pesantren Al Quran Darul Khoir (saquin),8/26/2020 9:08:27 am,0040206031902,36,9212000,OCTOBER  ,2020,394000,004194260070002360,500,375000,0040206031902,500,429000,0080102033620,1000
196,YPPU NURUL FIKRI DEPOK,8/26/2020 9:24:46 am,5050102002170,252,5482428000,OCTOBER  ,2020,0,N/A,0,0,N/A,0,0,N/A,0
198,YAYASAN INSAN HAMBA ALLAH,8/28/2020 7:39:27 am,5250102000813,1,11500,OCTOBER  ,2020,14000,525194260070002360,500,0,N/A,0,14500,0080102033620,1000
200,SMK PLUS AL HASANAH,9/1/2020 1:05:07 pm,7060206100021,3,110000,OCTOBER  ,2020,34500,706194260070002360,500,0,N/A,0,32000,0080102033620,1000
200,SMK PLUS AL HASANAH,9/1/2020 1:05:07 pm,7060206100021,3,110000,OCTOBER  ,2020,34500,706194260070002360,500,0,N/A,0,32500,7060206100021,1500
201,Haitek DEMO SMS,9/3/2020 7:59:11 am,0080209898495,1,11000,OCTOBER  ,2020,0,N/A,0,55000,0080209898495,1000,0,N/A,0
203,STES Bhakti Nugraha,9/7/2020 2:24:38 am,5240102000755,1,14500,OCTOBER  ,2020,6500,524194260070001360,2000,0,N/A,0,7000,0080102033620,2500
204,MTS Syech Qurro Al - Alawi,9/15/2020 6:30:06 am,5220206018672,3,34500,OCTOBER  ,2020,2000,522194260070002360,500,0,N/A,0,2500,0080102033620,1000
206,Sekolah Tinggi Ilmu Syariah NU,9/17/2020 6:59:17 am,5030102000960,1,15500,OCTOBER  ,2020,3239000,503194260070001360,2000,0,N/A,0,3934000,0080102033620,2500
207,SDIT Samba Taruma,9/17/2020 9:40:41 am,5340206004431,3,30000,OCTOBER  ,2020,0,N/A,0,0,N/A,0,0,N/A,0
208,STAI Miftahul Huda,9/22/2020 4:32:52 am,5200102000620,1,14500,OCTOBER  ,2020,4500,520194260070001360,2000,0,N/A,0,4500,0080102033620,2500
210,SMK FARMASI YPIB,9/29/2020 4:11:50 am,7010101004060,2,20000,OCTOBER  ,2020,2414000,701194260070002360,500,0,N/A,0,2526000,0080102033620,1000
210,SMK FARMASI YPIB,9/29/2020 4:11:50 am,7010101004060,2,20000,OCTOBER  ,2020,2414000,701194260070002360,500,0,N/A,0,4678000,7010101004060,1500
211,MI DARUL HIKAM,9/29/2020 9:54:03 am,0030206260022,1,11500,OCTOBER  ,2020,500,003194260070001360,500,0,N/A,0,1000,0080102033620,1000
224,Yayasan Al - Madani Kotabaru Cikampek,9/30/2020 2:22:50 am,5220206013105,2,23000,OCTOBER  ,2020,55500,522194260070002360,500,0,N/A,0,85500,0080102033620,1000
225,UNIVERSITAS HALIM SANUSI (UHS) BANDUNG,9/30/2020 2:26:05 am,0010102889436,1,14500,OCTOBER  ,2020,6000,001194260070001360,2000,0,N/A,0,7500,0080102033620,2500
227,SDS Aisyiyah,10/5/2020 1:41:29 am,5210206045590,3,27500,OCTOBER  ,2020,2000,521194260070002360,500,0,N/A,0,2500,0080102033620,1000
227,SDS Aisyiyah,10/5/2020 1:41:29 am,5210206045590,3,27500,OCTOBER  ,2020,2000,521194260070002360,500,0,N/A,0,3000,5210206045590,1000
228,YAYASAN GEMA BUDI ASSHOFARI (GISPI),10/5/2020 2:02:11 am,5190102001884,2,25000,OCTOBER  ,2020,1018000,519194260070002360,500,0,N/A,0,1329500,0080102033620,1000
228,YAYASAN GEMA BUDI ASSHOFARI (GISPI),10/5/2020 2:02:11 am,5190102001884,2,25000,OCTOBER  ,2020,1018000,519194260070002360,500,0,N/A,0,1537500,5190102001884,1000
229,MA AS SYAFIIYAH 01,10/5/2020 2:09:52 am,0070102009386,2,24000,OCTOBER  ,2020,1000,007194260070002360,500,1000,0070102009386,500,2000,0080102033620,1000
233,STHG Tasikmalaya S2,10/21/2020 2:59:56 am,0020102111169,1,14500,OCTOBER  ,2020,174000,002194260070001360,2000,0,N/A,0,190500,0080102033620,2500
57,Kenazhiran Badan Wakaf Indonesia,1/21/2019 10:11:56 pm,0070101107171,1,10000,SEPTEMBER,2020,0,N/A,0,0,N/A,0,0,N/A,0
59,PEMBANGUNAN INSTITUT DAARUL QUR'AN,1/21/2019 11:52:37 pm,5240101000809,1,10000,SEPTEMBER,2020,0,N/A,0,0,N/A,0,0,N/A,0
60,Universitas Nusa Bangsa,2/1/2019 4:58:37 pm,0040102001205,442,668442000,SEPTEMBER,2020,0,N/A,0,0,N/A,0,0,N/A,0
63,Wakaf Pembangunan Masjid Syeikh Ajlin Palestine,2/26/2019 5:26:06 pm,5080101000902,2,20000,SEPTEMBER,2020,0,N/A,0,0,N/A,0,0,N/A,0
78,YAYASAN AL KAUTSAR KLAPANUNGGAL CIBUBUR,8/6/2019 7:18:00 am,5370102001003,130,65880302,SEPTEMBER,2020,500,537194260070002360,500,500,5370102001003,500,1000,0080102033620,1000
86,SD SEKOLAH SMART CIBINONG (SSC),10/22/2019 6:54:21 am,5370102000045,18,4450000,SEPTEMBER,2020,0,N/A,0,0,N/A,0,0,N/A,0
87,SMP SEKOLAH SMART CIBINONG (SSC),10/22/2019 6:57:24 am,5370102000045,5,1285000,SEPTEMBER,2020,0,N/A,0,0,N/A,0,0,N/A,0
97,SD Islam Khalifah Serang,12/2/2019 2:19:45 am,0050301032556,335,175762500,SEPTEMBER,2020,0,N/A,0,0,N/A,0,0,N/A,0
104,UIN Sunan Gunung Djati Pasca,1/28/2020 5:05:58 am,7070109000080,1152,3627473000,SEPTEMBER,2020,0,N/A,0,0,N/A,0,0,N/A,0
120,TK Plus Al Kautsar Kopo,4/29/2020 8:15:56 am,5320102000345,17,4463500,SEPTEMBER,2020,0,N/A,0,0,N/A,0,0,N/A,0
124,SDIT Al Iman Depok,5/5/2020 7:40:34 am,5050102002781,91,53239000,SEPTEMBER,2020,0,N/A,0,0,N/A,0,0,N/A,0
125,SMPIT Al Iman Depok,5/5/2020 7:42:04 am,5050102002781,12,7600000,SEPTEMBER,2020,0,N/A,0,0,N/A,0,0,N/A,0
126,SMP KHALIFAH Serang,5/6/2020 2:24:53 am,0050206036930,20,12720000,SEPTEMBER,2020,0,N/A,0,0,N/A,0,0,N/A,0
129,Yayasan Pendidikan Islam Bintang Cipta Madani,5/28/2020 3:16:03 am,5250102001200,187,143419000,SEPTEMBER,2020,0,N/A,0,0,N/A,0,0,N/A,0
130,YAYASAN DARUT TAQWA INSAN KAMIL,6/5/2020 3:02:47 am,5190102001873,15,9588000,SEPTEMBER,2020,0,N/A,0,0,N/A,0,0,N/A,0
131,SD ISLAM AL AMAL,6/16/2020 9:12:02 am,5230102000451,28,15020000,SEPTEMBER,2020,0,N/A,0,0,N/A,0,0,N/A,0
132,STAI Bani Saleh,6/24/2020 1:34:07 am,5340102000171,61,73637000,SEPTEMBER,2020,2428000,534194260070001360,2000,0,N/A,0,2927000,0080102033620,2500
133,Algira Properti Indonesia,6/25/2020 9:26:18 am,0040101003062,1,4009890,SEPTEMBER,2020,0,N/A,0,0,N/A,0,0,N/A,0
134,TK Al Hikmah Bina Mulya,7/2/2020 7:40:33 am,5490102000515,31,8049000,SEPTEMBER,2020,0,N/A,0,0,N/A,0,0,N/A,0
135,SD Al Quran Bina Mulya,7/2/2020 7:41:47 am,5490102000515,61,15990510,SEPTEMBER,2020,0,N/A,0,0,N/A,0,0,N/A,0
136,SMP Boarding Bina Mulya,7/2/2020 7:42:54 am,5490102000515,23,12858000,SEPTEMBER,2020,0,N/A,0,0,N/A,0,0,N/A,0
137,Yayasan Pendidikan Bina Siswa Harapan Indah,7/7/2020 10:33:33 am,5340102000399,515,268831500,SEPTEMBER,2020,2000,534194260070002360,1000,0,N/A,0,2000,0080102033620,1000
138,Ponpes Tahfidz Adh Dhuha,7/8/2020 2:21:58 am,5240101001170,5,5241500,SEPTEMBER,2020,706500,524194260070002360,500,0,N/A,0,1162500,0080102033620,1000
139,Paud Dhuhaa Islamic School,7/8/2020 2:55:06 am,5240101001155,3,2703000,SEPTEMBER,2020,478500,524194260070002360,500,0,N/A,0,605500,0080102033620,1000
140,SD DHUHAA ISLAMIC SCHOOL,7/8/2020 3:21:21 am,5240101001166,3,8201500,SEPTEMBER,2020,665500,524194260070002360,500,0,N/A,0,1284500,0080102033620,1000
144,SEKOLAH TINGGI ILMU DAKWAH (STID) SIRNARASA,7/10/2020 1:56:03 am,7030102000692,99,84945500,SEPTEMBER,2020,1644500,703194260070001360,2000,0,N/A,0,1532500,0080102033620,2500
146,STIT Al - Marhalah Al - Ulya,7/13/2020 1:15:23 am,0060102071304,95,169555000,SEPTEMBER,2020,3068500,006194260070001360,2000,0,N/A,0,2718500,0080102033620,2500
147,HSSN PIRAMIDA BOGOR,7/15/2020 2:01:42 am,0040102001497,13,18476000,SEPTEMBER,2020,416000,004194260070002360,1000,0,N/A,0,416000,0080102033620,1000
150,SMK Al - Bahri Prima Nusantara,7/16/2020 4:12:21 am,5340102111111,988,756513300,SEPTEMBER,2020,1000,534194260070002360,1000,0,N/A,0,1000,0080102033620,1000
154,YAPI STEBANK ISLAM,7/17/2020 2:38:17 am,5270102000894,6,1472500,SEPTEMBER,2020,1142500,527194260070001360,2000,0,N/A,0,1382000,0080102033620,2500
155,TK Binakheir Cibinong,7/17/2020 6:40:23 am,5260206012574,29,17500000,SEPTEMBER,2020,0,N/A,0,0,N/A,0,0,N/A,0
157,PGTK Yayasan Demi Masa Kehalutuju (YDMKT) Bogor,7/20/2020 1:37:31 am,0040102005350,15,6774000,SEPTEMBER,2020,484000,004194260070002360,500,0,N/A,0,623000,0080102033620,1000
158,Yayasan Najma Al Farabi Cikarang,7/20/2020 1:46:36 am,5140102000773,58,12550000,SEPTEMBER,2020,0,N/A,0,0,N/A,0,0,N/A,0
159,SD Yayasan Demi Masa Kehalutuju (YDMKT) Bogor,7/20/2020 1:50:30 am,0040102005466,55,44983500,SEPTEMBER,2020,2117000,004194260070002360,500,0,N/A,0,3569500,0080102033620,1000
160,SMP Yayasan Demi Masa Kehalutuju (YDMKT) Bogor,7/20/2020 1:52:00 am,0040102005338,26,23013000,SEPTEMBER,2020,1031000,004194260070002360,500,0,N/A,0,1339000,0080102033620,1000
167,STAI PUTRA GALUH CIAMIS,7/29/2020 2:52:45 am,7030102000902,1,15500,SEPTEMBER,2020,4500,703194260070001360,2000,0,N/A,0,4500,0080102033620,2500
168,SEKOLAH TINGGI AGAMA ISLAM (STAI) AL FALAH CICALENGKA BANDUNG,7/30/2020 9:14:55 am,5170102000541,250,285248901,SEPTEMBER,2020,9238500,517194260070001360,2000,0,N/A,0,10764000,0080102033620,2500
171,SEKOLAH TINGGI AGAMA ISLAM (STAI) AL-HIDAYAH BOGOR,8/4/2020 3:24:23 am,0040102001916,1,14500,SEPTEMBER,2020,1183000,004194260070001360,2000,0,N/A,0,1454000,0080102033620,2500
173,MI ANDALAN,8/6/2020 1:27:18 am,7030102000110,2,22000,SEPTEMBER,2020,0,N/A,0,0,N/A,0,0,N/A,0
174,Yayasan BANI SALEH Bekasi,8/6/2020 7:52:05 am,5340102000168,146,178582450,SEPTEMBER,2020,6206500,534194260070001360,2000,0,N/A,0,7451000,0080102033620,2500
178,Yayasan Cerdas Mulia,8/18/2020 9:17:31 am,5270102000675,16,7614000,SEPTEMBER,2020,860500,527194260070002360,500,1324000,5270102000675,500,729500,0080102033620,1000
183,STIKES MAHARDIKA,8/18/2020 10:14:46 am,0030101006891,2,30000,SEPTEMBER,2020,688000,003194260070001360,2000,0,N/A,0,743000,0080102033620,2500
184,Yayasan Ath - Thayyibah,8/19/2020 3:21:22 am,5410102000476,1,10000,SEPTEMBER,2020,0,N/A,0,0,N/A,0,0,N/A,0
185,SDIT Bunga Bangsa,8/19/2020 3:32:58 am,0060101014470,1,11500,SEPTEMBER,2020,500,006194260070002360,500,0,N/A,0,1000,0080102033620,1000
186,TKIT Bunga Bangsa,8/19/2020 4:26:03 am,0060102071665,1,11500,SEPTEMBER,2020,500,006194260070002360,500,0,N/A,0,1000,0080102033620,1000
187,Akademik Manajemen Informatika & Komputer - YPAT,8/24/2020 3:02:38 am,5020102001025,2,30000,SEPTEMBER,2020,4000,502194260070001360,2000,0,N/A,0,5000,0080102033620,2500
188,SEKOLAH TINGGI ISLAM KHUSNUL KHOTIMAH,8/24/2020 8:02:45 am,5110102000765,1,14500,SEPTEMBER,2020,2000,511194260070001360,2000,0,N/A,0,2500,0080102033620,2500
190,Yayasan Assa'adal Al Islamiyah SRG,8/26/2020 2:16:18 am,0050102002193,1,11500,SEPTEMBER,2020,222500,005194260070002360,500,0,N/A,0,445000,0080102033620,1000
192,MA WASILATUL HUDA CICALENGKA,8/26/2020 3:13:09 am,5170102000550,102,63094000,SEPTEMBER,2020,790500,517194260070002360,500,790000,5170102000550,2000,419000,0080102033620,1000
192,MA WASILATUL HUDA CICALENGKA,8/26/2020 3:13:09 am,5170102000550,102,63094000,SEPTEMBER,2020,790500,517194260070002360,500,790000,5170102000550,2000,812500,5460206010626,500
193,MTs WASILATUL HUDA CICALENGKA,8/26/2020 3:15:01 am,5170102000575,39,26875000,SEPTEMBER,2020,1365500,517194260070002360,500,1611500,5170102000575,2000,1069000,0080102033620,1000
193,MTs WASILATUL HUDA CICALENGKA,8/26/2020 3:15:01 am,5170102000575,39,26875000,SEPTEMBER,2020,1365500,517194260070002360,500,1611500,5170102000575,2000,1506000,5460206010626,500
195,Yayasan Pesantren Al Quran Darul Khoir (saquin),8/26/2020 9:08:27 am,0040206031902,1,12000,SEPTEMBER,2020,394000,004194260070002360,500,375000,0040206031902,500,429000,0080102033620,1000
196,YPPU NURUL FIKRI DEPOK,8/26/2020 9:24:46 am,5050102002170,1,10000,SEPTEMBER,2020,0,N/A,0,0,N/A,0,0,N/A,0
197,Sekolah Tinggi Agama Islam Binamadani,8/26/2020 11:36:55 am,5240101000445,2,28000,SEPTEMBER,2020,215500,003194260070001360,1000,0,N/A,0,176500,0080102033620,2500
199,YAYASAN GRANADA AL HIKMAH,8/28/2020 9:40:00 am,5250102000027,1,11500,SEPTEMBER,2020,1000,525194260070002360,500,0,N/A,0,2000,0080102033620,1000
200,SMK PLUS AL HASANAH,9/1/2020 1:05:07 pm,7060206100021,1,10000,SEPTEMBER,2020,34500,706194260070002360,500,0,N/A,0,32000,0080102033620,1000
200,SMK PLUS AL HASANAH,9/1/2020 1:05:07 pm,7060206100021,1,10000,SEPTEMBER,2020,34500,706194260070002360,500,0,N/A,0,32500,7060206100021,1500
201,Haitek DEMO SMS,9/3/2020 7:59:11 am,0080209898495,44,634000,SEPTEMBER,2020,0,N/A,0,55000,0080209898495,1000,0,N/A,0
202,haitekdemosiakad,9/3/2020 8:10:55 am,0080201035143,12,393000,SEPTEMBER,2020,0,N/A,0,30000,0080201035143,1000,0,N/A,0
206,Sekolah Tinggi Ilmu Syariah NU,9/17/2020 6:59:17 am,5030102000960,1,14500,SEPTEMBER,2020,3239000,503194260070001360,2000,0,N/A,0,3934000,0080102033620,2500
216,GLOBAL WAKAF - ACT,9/30/2020 1:24:56 am,5390101000304,1,10000,SEPTEMBER,2020,0,N/A,0,0,N/A,0,0,N/A,0
53,Wakaf Produktif Kompleks RS Salman Hospital,1/21/2019 8:56:24 pm,0080101003533,1,100000,AUGUST   ,2020,0,N/A,0,0,N/A,0,0,N/A,0
60,Universitas Nusa Bangsa,2/1/2019 4:58:37 pm,0040102001205,153,237721500,AUGUST   ,2020,0,N/A,0,0,N/A,0,0,N/A,0
63,Wakaf Pembangunan Masjid Syeikh Ajlin Palestine,2/26/2019 5:26:06 pm,5080101000902,1,10000,AUGUST   ,2020,0,N/A,0,0,N/A,0,0,N/A,0
64,MTSS PERSIS LEMBANG,4/11/2019 2:34:59 am,5350102505050,1,11000,AUGUST   ,2020,0,N/A,0,0,N/A,0,1000,0080102033620,1000
78,YAYASAN AL KAUTSAR KLAPANUNGGAL CIBUBUR,8/6/2019 7:18:00 am,5370102001003,56,22082558,AUGUST   ,2020,500,537194260070002360,500,500,5370102001003,500,1000,0080102033620,1000
86,SD SEKOLAH SMART CIBINONG (SSC),10/22/2019 6:54:21 am,5370102000045,13,2325000,AUGUST   ,2020,0,N/A,0,0,N/A,0,0,N/A,0
87,SMP SEKOLAH SMART CIBINONG (SSC),10/22/2019 6:57:24 am,5370102000045,6,1749000,AUGUST   ,2020,0,N/A,0,0,N/A,0,0,N/A,0
97,SD Islam Khalifah Serang,12/2/2019 2:19:45 am,0050301032556,288,141480000,AUGUST   ,2020,0,N/A,0,0,N/A,0,0,N/A,0
104,UIN Sunan Gunung Djati Pasca,1/28/2020 5:05:58 am,7070109000080,1748,772928000,AUGUST   ,2020,0,N/A,0,0,N/A,0,0,N/A,0
116,TO VA,3/16/2020 1:34:52 pm,0080206031555,1,10000,AUGUST   ,2020,0,N/A,0,0,N/A,0,0,N/A,0
120,TK Plus Al Kautsar Kopo,4/29/2020 8:15:56 am,5320102000345,17,3790000,AUGUST   ,2020,0,N/A,0,0,N/A,0,0,N/A,0
126,SMP KHALIFAH Serang,5/6/2020 2:24:53 am,0050206036930,20,12550000,AUGUST   ,2020,0,N/A,0,0,N/A,0,0,N/A,0
128,SMA MAN 1 TASIKMALAYA,5/13/2020 11:28:54 am,0020102002911,2,3000000,AUGUST   ,2020,0,N/A,0,0,N/A,0,0,N/A,0
129,Yayasan Pendidikan Islam Bintang Cipta Madani,5/28/2020 3:16:03 am,5250102001200,175,131314000,AUGUST   ,2020,0,N/A,0,0,N/A,0,0,N/A,0
130,YAYASAN DARUT TAQWA INSAN KAMIL,6/5/2020 3:02:47 am,5190102001873,16,15629000,AUGUST   ,2020,0,N/A,0,0,N/A,0,0,N/A,0
131,SD ISLAM AL AMAL,6/16/2020 9:12:02 am,5230102000451,33,13305000,AUGUST   ,2020,0,N/A,0,0,N/A,0,0,N/A,0
132,STAI Bani Saleh,6/24/2020 1:34:07 am,5340102000171,17,22483000,AUGUST   ,2020,2428000,534194260070001360,2000,0,N/A,0,2927000,0080102033620,2500
133,Algira Properti Indonesia,6/25/2020 9:26:18 am,0040101003062,1,4009890,AUGUST   ,2020,0,N/A,0,0,N/A,0,0,N/A,0
134,TK Al Hikmah Bina Mulya,7/2/2020 7:40:33 am,5490102000515,42,8997000,AUGUST   ,2020,0,N/A,0,0,N/A,0,0,N/A,0
135,SD Al Quran Bina Mulya,7/2/2020 7:41:47 am,5490102000515,54,12943500,AUGUST   ,2020,0,N/A,0,0,N/A,0,0,N/A,0
136,SMP Boarding Bina Mulya,7/2/2020 7:42:54 am,5490102000515,17,10456500,AUGUST   ,2020,0,N/A,0,0,N/A,0,0,N/A,0
137,Yayasan Pendidikan Bina Siswa Harapan Indah,7/7/2020 10:33:33 am,5340102000399,284,139016000,AUGUST   ,2020,2000,534194260070002360,1000,0,N/A,0,2000,0080102033620,1000
139,Paud Dhuhaa Islamic School,7/8/2020 2:55:06 am,5240101001155,2,1400000,AUGUST   ,2020,478500,524194260070002360,500,0,N/A,0,605500,0080102033620,1000
140,SD DHUHAA ISLAMIC SCHOOL,7/8/2020 3:21:21 am,5240101001166,1,100000,AUGUST   ,2020,665500,524194260070002360,500,0,N/A,0,1284500,0080102033620,1000
145,STEI Al - Amar Subang,7/10/2020 4:14:29 am,5200102000074,3,23500,AUGUST   ,2020,6000,520194260070001360,2000,0,N/A,0,7500,0080102033620,2500
147,HSSN PIRAMIDA BOGOR,7/15/2020 2:01:42 am,0040102001497,19,32982000,AUGUST   ,2020,416000,004194260070002360,1000,0,N/A,0,416000,0080102033620,1000
150,SMK Al - Bahri Prima Nusantara,7/16/2020 4:12:21 am,5340102111111,619,352087200,AUGUST   ,2020,1000,534194260070002360,1000,0,N/A,0,1000,0080102033620,1000
151,STAI DR Khez Muttaqien,7/17/2020 1:28:25 am,5020102000311,1,14500,AUGUST   ,2020,2500,502194260070001360,2000,0,N/A,0,2000,0080102033620,2500
155,TK Binakheir Cibinong,7/17/2020 6:40:23 am,5260206012574,31,25950000,AUGUST   ,2020,0,N/A,0,0,N/A,0,0,N/A,0
157,PGTK Yayasan Demi Masa Kehalutuju (YDMKT) Bogor,7/20/2020 1:37:31 am,0040102005350,17,7397500,AUGUST   ,2020,484000,004194260070002360,500,0,N/A,0,623000,0080102033620,1000
